age,wrkclsgrp,edugrp,maritalgrp,occ,rel,racegrp,sex,capgain,caploss,hr,countrygrp,y
31.0,Private,1M,Married,Sales,Wife,White,Female,0.0,0.0,20.0,US,<=50K
25.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,75.0,US,<=50K
58.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,>50K
64.0,Private,3C,Married,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,US,>50K
46.0,Gov,5MA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,38.0,US,<=50K
53.0,,2HS,Married,,Husband,White,Male,0.0,0.0,35.0,US,>50K
19.0,Private,2HS,NotMarried,Other-service,Own-child,Other,Female,0.0,0.0,35.0,US,<=50K
42.0,Private,2HS,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,52.0,US,<=50K
18.0,Private,1M,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,US,<=50K
58.0,Self-emp,4BA,Married,Craft-repair,Husband,White,Male,15024.0,0.0,50.0,US,>50K
20.0,Private,3C,NotMarried,Protective-serv,Not-in-family,Black,Male,0.0,0.0,60.0,US,<=50K
35.0,Gov,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
32.0,Private,2HS,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,38.0,US,>50K
23.0,Private,2HS,NotMarried,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,25.0,US,<=50K
31.0,Private,3C,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
33.0,Private,4BA,Married,Sales,Husband,Black,Male,0.0,0.0,55.0,US,<=50K
41.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,48.0,US,<=50K
22.0,Private,2HS,NotMarried,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
46.0,Private,3C,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,US,>50K
61.0,Gov,3C,Married,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
42.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
63.0,Private,1M,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,US,<=50K
26.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Private,1M,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,2HS,NotMarried,Machine-op-inspct,Unmarried,White,Male,0.0,1590.0,40.0,US,<=50K
30.0,Private,1M,Married,Other-service,Husband,White,Male,0.0,0.0,32.0,Amer,>50K
23.0,Private,2HS,NotMarried,Sales,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
34.0,Self-emp,3C,NotMarried,Farming-fishing,Not-in-family,White,Male,27828.0,0.0,60.0,US,>50K
30.0,Private,2HS,Married,Machine-op-inspct,Other-relative,White,Male,0.0,2057.0,48.0,US,<=50K
39.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Private,1M,NotMarried,Handlers-cleaners,Other-relative,White,Male,0.0,1721.0,38.0,Amer,<=50K
38.0,Gov,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,US,<=50K
26.0,Private,2HS,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
20.0,Private,3C,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,US,<=50K
37.0,Gov,4BA,NotMarried,Prof-specialty,Unmarried,Black,Male,0.0,0.0,40.0,,<=50K
33.0,Private,2HS,Married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
24.0,Private,4BA,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
51.0,Self-emp,2HS,Married,Sales,Husband,Other,Male,3103.0,0.0,84.0,Asia,<=50K
56.0,Gov,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,45.0,US,>50K
22.0,Private,3C,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
52.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,US,<=50K
44.0,Private,4BA,Divorced,Exec-managerial,Unmarried,White,Female,4934.0,0.0,45.0,US,>50K
34.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,4064.0,0.0,35.0,US,<=50K
51.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,42.0,US,>50K
20.0,,3C,NotMarried,,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,3C,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,25.0,US,<=50K
37.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
68.0,Private,2HS,Married,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,US,>50K
22.0,Private,3C,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
56.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
52.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
26.0,Private,2HS,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,Amer,<=50K
33.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,<=50K
45.0,Gov,5MA,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,42.0,US,<=50K
18.0,Private,1M,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,15.0,US,<=50K
43.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,US,>50K
64.0,Self-emp,6PHD,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,,>50K
18.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
20.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,45.0,US,<=50K
57.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
41.0,Private,2HS,Divorced,Adm-clerical,Unmarried,White,Female,3674.0,0.0,42.0,US,<=50K
34.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,1887.0,50.0,US,>50K
19.0,Private,2HS,NotMarried,Sales,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
44.0,Private,1M,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,55.0,Amer,<=50K
56.0,Private,1M,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Self-emp,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,US,<=50K
48.0,Private,4BA,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,48.0,US,<=50K
29.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,>50K
33.0,Private,4BA,NotMarried,Craft-repair,Not-in-family,White,Male,2174.0,0.0,40.0,US,<=50K
31.0,Private,1M,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
39.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,US,>50K
66.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,10605.0,0.0,40.0,US,>50K
27.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,US,>50K
39.0,Private,2HS,Divorced,Exec-managerial,Unmarried,Black,Female,99999.0,0.0,40.0,US,>50K
59.0,Private,1M,Married,Craft-repair,Husband,White,Male,5178.0,0.0,50.0,US,>50K
26.0,Private,2HS,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
31.0,Private,3C,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
45.0,,2HS,Widowed,,Unmarried,White,Female,0.0,0.0,40.0,Amer,<=50K
23.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
36.0,Gov,2HS,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,3C,Married,Other-service,Wife,White,Female,0.0,0.0,12.0,US,>50K
32.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,84.0,US,>50K
37.0,Private,4BA,Married,Prof-specialty,Husband,Black,Male,0.0,0.0,50.0,US,>50K
33.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
50.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,99999.0,0.0,80.0,US,>50K
32.0,Gov,3C,NotMarried,Protective-serv,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,4BA,NotMarried,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,US,<=50K
37.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
44.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
57.0,Private,3C,Divorced,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,25.0,US,<=50K
29.0,Gov,3C,Married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
55.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,>50K
43.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,25.0,US,>50K
43.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,70.0,US,<=50K
45.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,>50K
33.0,Self-emp,5MA,Married,Prof-specialty,Wife,White,Female,0.0,0.0,8.0,US,<=50K
26.0,Private,1M,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,EU,<=50K
23.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,68.0,US,<=50K
41.0,Private,1M,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Amer,<=50K
24.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Self-emp,4BA,Married,Sales,Husband,White,Male,0.0,0.0,44.0,US,<=50K
34.0,Self-emp,2HS,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,US,<=50K
40.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
28.0,Private,4BA,Married,Prof-specialty,Wife,Other,Female,0.0,1485.0,40.0,US,<=50K
24.0,Private,2HS,NotMarried,Exec-managerial,Own-child,Other,Female,0.0,0.0,40.0,Asia,<=50K
73.0,,3C,Married,,Husband,White,Male,0.0,0.0,10.0,US,<=50K
23.0,Private,2HS,NotMarried,Craft-repair,Other-relative,White,Male,0.0,0.0,15.0,US,<=50K
43.0,Self-emp,2HS,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,US,>50K
26.0,Private,4BA,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
58.0,Self-emp,6PHD,Married,Exec-managerial,Wife,White,Female,0.0,1485.0,35.0,US,>50K
52.0,Private,2HS,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,US,<=50K
29.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,99.0,US,>50K
47.0,Private,1M,Married,Other-service,Husband,White,Male,0.0,0.0,35.0,Amer,<=50K
49.0,Private,2HS,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,37.0,US,<=50K
40.0,Private,1M,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
62.0,Self-emp,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,<=50K
49.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,1977.0,55.0,US,>50K
50.0,Private,4BA,Divorced,Prof-specialty,Other-relative,White,Female,0.0,0.0,50.0,US,>50K
31.0,Private,2HS,NotMarried,Transport-moving,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
48.0,Gov,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
24.0,Private,2HS,NotMarried,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
41.0,,2HS,NotMarried,,Own-child,White,Female,3418.0,0.0,40.0,US,<=50K
37.0,Private,2HS,Separated,Machine-op-inspct,Own-child,Other,Male,0.0,0.0,60.0,US,<=50K
45.0,Private,4BA,Married,Exec-managerial,Husband,Other,Male,0.0,0.0,45.0,Asia,>50K
63.0,,2HS,Married,,Husband,White,Male,0.0,0.0,16.0,US,<=50K
36.0,Private,5MA,Married,Exec-managerial,Husband,Other,Male,0.0,0.0,45.0,Asia,<=50K
45.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
26.0,Private,3C,NotMarried,Tech-support,Other-relative,White,Female,0.0,0.0,20.0,US,<=50K
17.0,Private,1M,NotMarried,Sales,Own-child,White,Female,0.0,0.0,25.0,US,<=50K
27.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,36.0,,<=50K
43.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,US,<=50K
35.0,Private,2HS,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,US,<=50K
38.0,Private,4BA,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
26.0,Private,2HS,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
28.0,Private,3C,NotMarried,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
38.0,Private,4BA,Married,Prof-specialty,Wife,White,Female,0.0,0.0,24.0,US,>50K
36.0,Private,1M,Divorced,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
33.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,>50K
19.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,1055.0,0.0,70.0,US,<=50K
22.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,25.0,US,<=50K
42.0,Gov,1M,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
50.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Private,2HS,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,US,<=50K
37.0,Gov,3C,Married,Prof-specialty,Other-relative,Other,Male,0.0,0.0,40.0,Asia,<=50K
54.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,US,>50K
52.0,Self-emp,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
65.0,Private,1M,Married,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40.0,,<=50K
33.0,Private,2HS,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
25.0,Private,3C,NotMarried,Tech-support,Other-relative,White,Male,0.0,0.0,40.0,US,<=50K
24.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
26.0,Private,3C,Separated,Adm-clerical,Unmarried,Black,Female,114.0,0.0,40.0,US,<=50K
39.0,Private,2HS,Separated,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,US,>50K
59.0,Private,2HS,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,3C,NotMarried,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
47.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,45.0,US,<=50K
23.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,35.0,US,<=50K
64.0,Self-emp,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,<=50K
21.0,Private,2HS,NotMarried,Other-service,Own-child,Other,Male,0.0,0.0,20.0,US,<=50K
32.0,Private,3C,Married,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,US,>50K
26.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,37.0,US,<=50K
19.0,,3C,NotMarried,,Own-child,Black,Female,0.0,0.0,20.0,US,<=50K
62.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,4BA,Married,Craft-repair,Husband,White,Male,0.0,0.0,55.0,US,>50K
75.0,,1M,NotMarried,,Not-in-family,White,Female,0.0,0.0,5.0,US,<=50K
45.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,<=50K
31.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,1887.0,50.0,US,>50K
32.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,2580.0,0.0,40.0,US,<=50K
24.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,4BA,NotMarried,Sales,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
41.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,<=50K
18.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
44.0,Private,6PHD,Married,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,US,>50K
40.0,Private,3C,Married,Exec-managerial,Husband,White,Male,3411.0,0.0,50.0,US,<=50K
27.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,4BA,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,Other,Male,2174.0,0.0,40.0,US,<=50K
37.0,Gov,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
65.0,Self-emp,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,48.0,US,<=50K
43.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
45.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,44.0,US,<=50K
24.0,Gov,4BA,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
24.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,42.0,US,<=50K
19.0,Gov,3C,NotMarried,Protective-serv,Own-child,White,Male,0.0,1721.0,35.0,US,<=50K
37.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,US,>50K
24.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,US,<=50K
34.0,Private,3C,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,EU,<=50K
50.0,Gov,2HS,Married,Other-service,Wife,White,Female,0.0,0.0,39.0,US,<=50K
36.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
39.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,<=50K
44.0,Self-emp,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,38.0,US,<=50K
45.0,Gov,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Gov,1M,NotMarried,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Gov,5MA,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,US,>50K
50.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,3C,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
19.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
28.0,Gov,5MA,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,10.0,,<=50K
28.0,Private,2HS,Divorced,Sales,Other-relative,White,Male,0.0,0.0,50.0,US,<=50K
39.0,Gov,5MA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,EU,>50K
21.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Male,2907.0,0.0,40.0,US,<=50K
73.0,Self-emp,3C,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,75.0,US,<=50K
39.0,Private,1M,Married,Other-service,Husband,White,Male,4508.0,0.0,40.0,Amer,<=50K
25.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Private,3C,Married,Sales,Wife,White,Female,0.0,0.0,20.0,US,<=50K
51.0,Private,3C,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,32.0,US,<=50K
39.0,Private,4BA,Married,Adm-clerical,Wife,White,Female,0.0,0.0,28.0,US,<=50K
31.0,Private,4BA,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,17.0,US,<=50K
46.0,Private,4BA,Divorced,Exec-managerial,Not-in-family,White,Male,27828.0,0.0,50.0,US,>50K
73.0,Private,2HS,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
41.0,Private,2HS,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,2HS,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,US,<=50K
24.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,US,<=50K
20.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
39.0,Private,3C,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Private,4BA,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,28.0,US,<=50K
33.0,Private,1M,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,<=50K
33.0,Private,2HS,Married,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40.0,US,<=50K
36.0,Gov,1M,Married,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
55.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,36.0,US,<=50K
19.0,Private,3C,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
34.0,Private,1M,NotMarried,Machine-op-inspct,Other-relative,Other,Male,0.0,0.0,40.0,Asia,<=50K
62.0,Gov,5MA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
33.0,Self-emp,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
39.0,Private,1M,Married,Craft-repair,Husband,White,Male,4386.0,0.0,55.0,Amer,<=50K
36.0,Gov,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Private,4BA,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,33.0,US,<=50K
39.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,US,<=50K
38.0,,2HS,Married,,Wife,White,Female,0.0,1887.0,10.0,US,>50K
18.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,US,<=50K
61.0,Private,3C,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,US,>50K
20.0,Gov,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,36.0,US,<=50K
35.0,Self-emp,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,65.0,US,>50K
27.0,Private,2HS,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
66.0,Private,1M,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,38.0,US,<=50K
21.0,Private,2HS,NotMarried,Transport-moving,Other-relative,Black,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,3C,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,18.0,US,<=50K
34.0,Private,3C,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
63.0,Private,1M,NotMarried,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,50.0,,<=50K
20.0,,2HS,NotMarried,,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Private,2HS,Separated,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
41.0,Private,6PHD,Married,Prof-specialty,Husband,White,Male,0.0,2051.0,60.0,US,<=50K
64.0,Gov,1M,Married,Farming-fishing,Husband,Other,Male,0.0,0.0,45.0,Amer,<=50K
32.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
30.0,Gov,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,>50K
36.0,Self-emp,4BA,Married,Farming-fishing,Husband,White,Male,0.0,0.0,72.0,US,<=50K
22.0,Private,3C,NotMarried,Farming-fishing,Own-child,White,Male,0.0,0.0,12.0,US,<=50K
53.0,Gov,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,US,<=50K
50.0,Private,2HS,Widowed,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Self-emp,1M,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
55.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
38.0,Private,4BA,Married,Sales,Husband,White,Male,15024.0,0.0,50.0,US,>50K
28.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,Black,Male,2174.0,0.0,50.0,US,<=50K
24.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Female,0.0,0.0,37.0,US,<=50K
60.0,Private,3C,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,US,<=50K
54.0,Private,1M,Married,Other-service,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
27.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,US,<=50K
30.0,Private,5MA,Married,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,US,<=50K
54.0,Private,2HS,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
44.0,Private,3C,Married,Craft-repair,Husband,White,Male,5178.0,0.0,40.0,US,>50K
